epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,8431,1.86738,1.36211,1.94366,0.76525,0.74117,0.80306,0.44073,1.98374,1.09296,2.0729,0.000711266,0.000711266,0.000711266
117,8503.48,1.85157,1.35309,1.9409,0.77832,0.75275,0.80974,0.44362,1.96294,1.09057,2.06197,0.000706857,0.000706857,0.000706857
118,8576.16,1.85522,1.35977,1.94224,0.77536,0.74256,0.80653,0.44358,1.95277,1.09354,2.06697,0.000702432,0.000702432,0.000702432
119,8648.77,1.83921,1.3123,1.92409,0.76672,0.75445,0.80575,0.43984,1.95807,1.09266,2.06934,0.00069799,0.00069799,0.00069799
120,8721.03,1.82789,1.33157,1.92694,0.77087,0.74404,0.80668,0.44352,1.95518,1.06816,2.06162,0.000693532,0.000693532,0.000693532
121,8793.47,1.82865,1.32688,1.9273,0.78828,0.72929,0.80563,0.44357,1.96614,1.0815,2.07271,0.000689058,0.000689058,0.000689058
122,8866.17,1.83228,1.32576,1.92208,0.76654,0.74025,0.80462,0.43997,1.96071,1.07857,2.066,0.000684568,0.000684568,0.000684568
123,8938.69,1.83144,1.32004,1.92224,0.80232,0.72384,0.80914,0.44266,1.96978,1.06958,2.0769,0.000680064,0.000680064,0.000680064
124,9011.12,1.83037,1.30081,1.91129,0.78743,0.7433,0.81316,0.44268,1.96876,1.07807,2.06956,0.000675546,0.000675546,0.000675546
125,9083.39,1.81583,1.29625,1.91242,0.78099,0.75567,0.81384,0.44478,1.96195,1.07756,2.06658,0.000671014,0.000671014,0.000671014
126,9156.45,1.8051,1.29961,1.89891,0.79109,0.7505,0.81665,0.44476,1.97822,1.07825,2.08256,0.000666469,0.000666469,0.000666469
127,9228.91,1.81258,1.2907,1.90553,0.80474,0.74875,0.81444,0.44656,1.96842,1.0839,2.07066,0.00066191,0.00066191,0.00066191
128,9301.53,1.80526,1.28811,1.89903,0.7938,0.7511,0.81201,0.44583,1.98151,1.07446,2.08046,0.00065734,0.00065734,0.00065734
129,9375.94,1.81224,1.30374,1.90495,0.77081,0.75235,0.80659,0.43955,1.99437,1.0801,2.09595,0.000652758,0.000652758,0.000652758
130,9448.31,1.79619,1.25811,1.8968,0.80305,0.73439,0.80962,0.44379,1.98743,1.07152,2.09246,0.000648164,0.000648164,0.000648164
131,9520.93,1.8094,1.27744,1.90154,0.79168,0.74775,0.81247,0.44801,1.98336,1.05481,2.08059,0.00064356,0.00064356,0.00064356
132,9593.6,1.80292,1.27696,1.89074,0.75966,0.78366,0.81629,0.4503,1.98445,1.05458,2.08343,0.000638946,0.000638946,0.000638946
133,9666.11,1.81523,1.2853,1.90639,0.79067,0.74338,0.81207,0.44618,1.99027,1.0692,2.08645,0.000634322,0.000634322,0.000634322
134,9738.57,1.77047,1.248,1.86101,0.79778,0.75071,0.81378,0.44663,1.98973,1.05344,2.08191,0.000629688,0.000629688,0.000629688
135,9811.46,1.79359,1.25513,1.87992,0.79722,0.74549,0.8146,0.44666,1.99361,1.0579,2.07953,0.000625046,0.000625046,0.000625046
136,9884.06,1.79272,1.25567,1.88012,0.82022,0.71588,0.80376,0.43828,1.99305,1.069,2.08471,0.000620396,0.000620396,0.000620396
137,9956.44,1.77813,1.2379,1.87056,0.80431,0.74859,0.80624,0.44351,1.98971,1.05407,2.08441,0.000615737,0.000615737,0.000615737
138,10028.8,1.78044,1.24158,1.86504,0.78673,0.76354,0.81567,0.44441,1.99035,1.05367,2.08857,0.000611072,0.000611072,0.000611072
139,10101.2,1.76989,1.2609,1.8834,0.79837,0.75006,0.81229,0.44293,1.9886,1.06137,2.09038,0.0006064,0.0006064,0.0006064
140,10173.9,1.77336,1.25333,1.86513,0.77716,0.78234,0.81902,0.44528,1.98805,1.04927,2.08602,0.000601722,0.000601722,0.000601722
141,10246.5,1.79017,1.23579,1.87555,0.82614,0.74642,0.8186,0.44445,1.97822,1.05722,2.07413,0.000597038,0.000597038,0.000597038
142,10319.5,1.75985,1.22301,1.86109,0.81324,0.74714,0.81683,0.44319,1.9818,1.05181,2.07315,0.000592349,0.000592349,0.000592349
143,10392.5,1.75196,1.20624,1.85992,0.82324,0.74726,0.81245,0.44249,1.98067,1.04947,2.06707,0.000587655,0.000587655,0.000587655
144,10465.5,1.76491,1.23339,1.86396,0.83057,0.73785,0.81095,0.44311,1.97955,1.04956,2.06353,0.000582957,0.000582957,0.000582957
145,10538.4,1.76941,1.23669,1.86135,0.80772,0.74725,0.80491,0.44185,1.98086,1.05268,2.07298,0.000578256,0.000578256,0.000578256
146,10611.2,1.76927,1.22505,1.861,0.81179,0.75562,0.81305,0.44563,1.981,1.03996,2.07602,0.000573551,0.000573551,0.000573551
147,10683.7,1.75811,1.1901,1.8504,0.79945,0.76122,0.81149,0.44713,1.98198,1.0413,2.07389,0.000568844,0.000568844,0.000568844
148,10756.2,1.75067,1.19601,1.8456,0.79832,0.76385,0.81613,0.44787,1.99249,1.03548,2.08179,0.000564135,0.000564135,0.000564135
149,10828.6,1.74284,1.21597,1.8503,0.79297,0.76304,0.8155,0.44935,1.99342,1.03647,2.08388,0.000559424,0.000559424,0.000559424
150,10901.4,1.72609,1.18994,1.83607,0.8121,0.7594,0.81387,0.45129,1.99095,1.02486,2.08358,0.000554712,0.000554712,0.000554712
151,10973.8,1.74245,1.19446,1.84607,0.82237,0.75757,0.81616,0.44805,1.9966,1.0188,2.0863,0.00055,0.00055,0.00055
152,11046.3,1.72938,1.17525,1.84237,0.81836,0.75666,0.81454,0.44805,2.0012,1.01848,2.08993,0.000545288,0.000545288,0.000545288
153,11118.8,1.729,1.17692,1.83562,0.81676,0.75806,0.81751,0.4483,2.00067,1.0213,2.093,0.000540576,0.000540576,0.000540576
154,11191.7,1.7243,1.15885,1.8399,0.79809,0.75793,0.81265,0.44817,2.00129,1.02241,2.09383,0.000535865,0.000535865,0.000535865
155,11264.1,1.73402,1.18787,1.8369,0.82504,0.75056,0.81863,0.44811,2.00049,1.02942,2.09306,0.000531156,0.000531156,0.000531156
156,11336.8,1.72852,1.16927,1.83514,0.81315,0.75543,0.81778,0.44721,2.00197,1.03299,2.09411,0.000526449,0.000526449,0.000526449
157,11409.8,1.71296,1.13502,1.82999,0.81791,0.75509,0.81622,0.44632,1.99381,1.03611,2.08838,0.000521744,0.000521744,0.000521744
158,11482.4,1.71626,1.17101,1.83095,0.81859,0.75631,0.81707,0.44898,1.98341,1.03328,2.08354,0.000517043,0.000517043,0.000517043
