epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,1691.87,1.33398,0.88949,1.3432,0.73152,0.75169,0.78336,0.41986,1.5761,1.09208,1.56987,0.000924815,0.000924815,0.000924815
58,1721.04,1.34042,0.90074,1.34974,0.74745,0.74348,0.77123,0.40473,1.60748,1.12415,1.60914,0.000922186,0.000922186,0.000922186
59,1750.26,1.33358,0.89687,1.33472,0.6991,0.70775,0.73022,0.38787,1.60033,1.1622,1.60191,0.000919517,0.000919517,0.000919517
60,1779.7,1.32032,0.88727,1.34234,0.72605,0.71266,0.75731,0.40491,1.5962,1.13811,1.59336,0.000916808,0.000916808,0.000916808
61,1808.84,1.32932,0.87569,1.34556,0.73384,0.73375,0.76902,0.40663,1.57972,1.10675,1.57307,0.000914058,0.000914058,0.000914058
62,1838.21,1.30433,0.85998,1.32422,0.74241,0.74553,0.77461,0.41441,1.55743,1.07555,1.56687,0.000911268,0.000911268,0.000911268
63,1867.57,1.3044,0.83272,1.32577,0.79223,0.69292,0.77346,0.41091,1.60176,1.09535,1.60706,0.000908438,0.000908438,0.000908438
64,1896.71,1.30129,0.85616,1.32528,0.75474,0.74233,0.78226,0.41931,1.56676,1.05363,1.57958,0.00090557,0.00090557,0.00090557
65,1926,1.26671,0.83073,1.30594,0.7727,0.69329,0.76499,0.40484,1.62675,1.1047,1.62748,0.000902662,0.000902662,0.000902662
66,1955.31,1.29165,0.82443,1.31913,0.76433,0.73648,0.78905,0.41644,1.61666,1.06952,1.61287,0.000899716,0.000899716,0.000899716
67,1984.46,1.26679,0.84182,1.30553,0.7616,0.7697,0.78985,0.41764,1.6017,1.0914,1.612,0.000896731,0.000896731,0.000896731
68,2013.82,1.26908,0.79173,1.29066,0.74143,0.71855,0.75518,0.39555,1.61571,1.09731,1.62095,0.000893708,0.000893708,0.000893708
69,2043.17,1.25303,0.7921,1.28447,0.74153,0.73989,0.76867,0.41232,1.59924,1.08577,1.6096,0.000890648,0.000890648,0.000890648
70,2072.33,1.23649,0.78783,1.27432,0.75563,0.71973,0.76178,0.40459,1.60519,1.11065,1.62447,0.00088755,0.00088755,0.00088755
71,2101.39,1.25441,0.78335,1.30079,0.73729,0.72491,0.76199,0.41531,1.58822,1.08778,1.61475,0.000884415,0.000884415,0.000884415
72,2130.59,1.21885,0.76598,1.26312,0.75309,0.70036,0.72946,0.3797,1.64733,1.15119,1.67265,0.000881244,0.000881244,0.000881244
73,2159.76,1.23732,0.77242,1.27043,0.74283,0.75985,0.76942,0.41859,1.59122,1.06391,1.61828,0.000878036,0.000878036,0.000878036
74,2189.25,1.20553,0.75648,1.2488,0.75221,0.71037,0.7681,0.41087,1.59753,1.08851,1.63069,0.000874792,0.000874792,0.000874792
75,2218.49,1.19573,0.72914,1.24557,0.76507,0.72887,0.77641,0.41827,1.59389,1.03713,1.61161,0.000871513,0.000871513,0.000871513
76,2247.88,1.20141,0.73018,1.24892,0.7957,0.71955,0.77565,0.41028,1.58906,1.05943,1.62124,0.000868198,0.000868198,0.000868198
77,2277.04,1.17542,0.71107,1.23303,0.77494,0.74764,0.78469,0.40942,1.60822,1.05564,1.64597,0.000864849,0.000864849,0.000864849
78,2306.31,1.17243,0.70406,1.23052,0.72229,0.73897,0.75878,0.40882,1.5928,1.11129,1.63023,0.000861464,0.000861464,0.000861464
79,2335.78,1.17332,0.69981,1.23767,0.78758,0.72785,0.7771,0.41038,1.62395,1.04931,1.65876,0.000858046,0.000858046,0.000858046
80,2364.92,1.15706,0.69541,1.22209,0.74672,0.70964,0.74799,0.38668,1.67971,1.10001,1.71236,0.000854594,0.000854594,0.000854594
81,2394.15,1.15037,0.72107,1.21517,0.76254,0.75361,0.77425,0.41619,1.6115,1.04858,1.66247,0.000851109,0.000851109,0.000851109
82,2423.38,1.15078,0.68895,1.21651,0.74819,0.75094,0.7693,0.40556,1.63406,1.03455,1.68476,0.00084759,0.00084759,0.00084759
83,2452.42,1.15243,0.67963,1.22072,0.78873,0.71658,0.76868,0.40973,1.61826,1.07773,1.64858,0.000844039,0.000844039,0.000844039
84,2481.44,1.14664,0.68601,1.21738,0.78947,0.71205,0.76533,0.40895,1.60009,1.07764,1.63474,0.000840456,0.000840456,0.000840456
85,2510.98,1.13125,0.67383,1.20939,0.75316,0.74305,0.77042,0.40832,1.64244,1.06311,1.68696,0.000836841,0.000836841,0.000836841
